PName,Yseason,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B10,B11,B12,VHI,SMCI,EVI,GNDVI,SAVI,SR,EDI,TCI,albedo,Yield,CWP,ETa,LST
CP1622,SS2022,0.41454585,0.40365,0.39679167,0.4228625,0.43418335,0.48362915,0.52435415,0.49889165,0.55237085,0.19740416,0.10660416,0.4782625,0.34049167,0.006778227,0.17535207,-3.134453,0.13877945,0.16253932,0.1083676,0.087327,0.021789974,0.1363791,4.5034175,4.223747,106.621574,33.64
CP1623,SS2022,0.39049167,0.366925,0.36671667,0.41512085,0.424075,0.4662125,0.50785415,0.46971665,0.53639585,0.192775,0.1067625,0.48275835,0.35604167,-0.028804574,0.12097291,-0.6347448,0.14164118,0.113062285,0.07538018,0.060238313,0.005823609,0.24577081,2.8345132,5.396468,52.52534,34.21
CP1624,SS2022,0.4085,0.39898333,0.39190417,0.43255835,0.43147085,0.47441665,0.51421665,0.4789625,0.5422375,0.1935,0.10680416,0.4873625,0.36228333,-0.025865912,0.1212481,2.6480813,0.115827665,0.091424115,0.06095363,0.062434968,0.006609547,0.22578841,3.2328726,5.125364,63.07636,34.21
CP1625,SS2022,0.40860417,0.38925,0.38578333,0.43383335,0.433,0.4665875,0.505225,0.47185,0.53592085,0.19475416,0.10694166,0.49302915,0.356225,-0.04151762,0.11855919,0.20751543,0.117409535,0.0790404,0.05269735,0.053400848,0.011170633,0.17692699,4.0414055,4.562498,88.58558,34.21
CP1626,SS2022,0.40410417,0.3880625,0.37625417,0.38039583,0.39051667,0.48306665,0.54203335,0.52117085,0.56992915,0.19909584,0.1071125,0.41580835,0.29217917,0.10843415,0.2798545,18.041824,0.19828632,0.30794778,0.20531404,0.1806206,0.04332836,0.2066533,5.0985386,6.8166947,74.799545,34.21
CP1627,SS2022,0.43015835,0.40947083,0.40802083,0.45293335,0.4561,0.491525,0.5315625,0.4964875,0.56209585,0.20577917,0.1074875,0.510675,0.37941667,-0.031986393,0.113603875,-5.270868,0.11569932,0.084080614,0.056057446,0.049639978,0.007520619,0.19298409,3.7222488,4.777738,77.912476,35.24
CP1628,SS2022,0.43347915,0.42223335,0.41351665,0.43609165,0.44535,0.500475,0.54237085,0.51025835,0.57097915,0.20511667,0.10786666,0.47415415,0.34927917,0.026965886,0.18129736,1.2004977,0.12472462,0.14984787,0.09990575,0.0835804,0.011773042,0.14191101,4.4241187,4.2628355,103.78351,35.24
CP1629,SS2022,0.39312917,0.38972917,0.380275,0.40889167,0.41692085,0.4560375,0.49390415,0.47816665,0.5178,0.18362084,0.10765,0.47309165,0.3469,-0.001832697,0.15194015,0.7938587,0.12853524,0.13236257,0.08824761,0.07551113,0.025565075,0.15769257,4.2281777,4.4098806,95.87978,35.24
CP1630,SS2022,0.39744167,0.37282083,0.36331667,0.38442917,0.39216667,0.45322085,0.49877915,0.46182085,0.53001665,0.18595834,0.10746666,0.45041665,0.33049167,0.011947232,0.16728653,-0.96252614,0.13341911,0.16021833,0.10681992,0.09296025,0.011519644,0.14533344,4.7034326,4.563826,103.05187,34.17
CP1631,SS2022,0.45600415,0.44882085,0.43869165,0.47049165,0.47427915,0.52526665,0.56935,0.531675,0.59920835,0.20585417,0.10737084,0.51759585,0.38736667,0.007419447,0.15352988,0.5498365,0.10935291,0.10863023,0.07242468,0.06599754,0.008424008,0.2185921,3.883254,5.8017764,66.930115,34.17
CP1632,SS2022,0.42122915,0.41596665,0.40799583,0.4309125,0.435575,0.48765835,0.52805415,0.50829165,0.55435415,0.19331666,0.10700834,0.4762875,0.34495417,0.028722359,0.19104443,-3.3976347,0.12825263,0.1517224,0.101155266,0.09068,0.025476519,0.21788426,3.9322593,5.863128,67.067604,34.17
CP1633,SS2022,0.43446665,0.42346665,0.41449165,0.4431125,0.44844585,0.4975125,0.5393375,0.5138125,0.56639165,0.2003,0.10744584,0.4924125,0.35738333,0.01038351,0.1689764,0.26619285,0.12712297,0.142198,0.09480519,0.083020754,0.021530984,0.21773769,3.8693235,5.765834,67.10788,34.17
CP1634,SS2022,0.45266665,0.43447915,0.42960835,0.4639875,0.47034165,0.5255375,0.567925,0.5274,0.59600415,0.21032917,0.10754584,0.4970625,0.35609583,0.01403315,0.1791763,-0.39326134,0.12857859,0.13753998,0.091699995,0.07872365,0.009568876,0.21258098,4.0419502,5.8317943,69.30895,34.71
CP1635,SS2022,0.47282085,0.45782915,0.44905415,0.4751375,0.48653335,0.54245,0.585425,0.55320835,0.6099,0.21997083,0.107675,0.48499585,0.34790833,0.053290445,0.21331707,-2.3988926,0.1377683,0.17622454,0.11749246,0.093139455,0.015941044,0.21843092,4.0512178,6.2297163,64.990265,34.71
CP1636,SS2022,0.40766667,0.40212917,0.387125,0.39807083,0.39993333,0.46695835,0.5106625,0.49144585,0.53403335,0.191075,0.10727084,0.41056665,0.28962083,0.085727654,0.25673443,40.365093,0.14586642,0.21025938,0.14018421,0.13244641,0.030182373,0.20375602,4.6485,6.2568913,74.293846,34.71
CP1637,SS2022,0.42422085,0.39270833,0.38926667,0.42327085,0.43221665,0.49035,0.53599585,0.49167085,0.56557085,0.19997916,0.10748334,0.478,0.3459625,0.007422556,0.16790873,-2.38474,0.14008056,0.14523304,0.096829094,0.08047327,0.005304544,0.22293185,3.8761729,6.0686145,63.87224,34.71
CP1638,SS2022,0.43729165,0.42288335,0.41629165,0.44794165,0.44489165,0.49105,0.53180835,0.50587085,0.5575375,0.20128334,0.10754584,0.47442915,0.34919583,0.01743435,0.168442,1.8744001,0.11605577,0.11095327,0.07397396,0.07341906,0.015894935,0.22377013,3.7423892,5.7716455,64.840385,33.51
CP1639,SS2022,0.43904585,0.412748,0.40928333,0.42823335,0.434425,0.4826875,0.52188335,0.474588,0.5465375,0.20405,0.1076,0.4456875,0.3209,0.027341282,0.18977372,-1.5149097,0.104779676,0.1319209,0.08795474,0.070595175,0.001190687,0.17798246,4.576562,5.2880096,86.55107,33.51
CP1640,SS2022,0.398052,0.381684,0.369624,0.391512,0.396772,0.437356,0.47176,0.445496,0.493348,0.188532,0.10746,0.418424,0.301784,0.021681907,0.18043107,-0.8633183,0.10591221,0.11975273,0.079841465,0.0722258,0.014967288,0.15773349,4.2554985,4.4133244,96.42659,33.51
CP1641,SS2022,0.376148,0.367028,0.3525,0.377824,0.383752,0.43472,0.47012,0.448932,0.49146,0.180296,0.107496,0.418596,0.296896,0.026280906,0.19111219,0.042954184,0.13458186,0.15045425,0.10031039,0.08695284,0.015404389,0.17187215,4.639829,5.111435,90.77539,33.41
CP1642,SS2022,0.394304,0.372768,0.364784,0.38858,0.398244,0.461916,0.505204,0.477684,0.533988,0.19124,0.107648,0.442588,0.312148,0.030384688,0.20129755,0.5199822,0.15966287,0.19568008,0.1304633,0.111668624,0.022043446,0.21441722,4.2336807,6.099844,69.406166,33.41
CP1643,SS2022,0.403496,0.3843,0.372296,0.385588,0.407028,0.471264,0.51394,0.489388,0.541048,0.19962,0.107612,0.436768,0.305888,0.045568395,0.22007811,2.240063,0.17082304,0.24166226,0.16112116,0.11769385,0.024965338,0.20115252,4.421685,6.025682,73.3003,33.41
CP1644,SS2022,0.40412,0.38078,0.371896,0.392832,0.406724,0.472412,0.515024,0.484472,0.54062,0.200412,0.107744,0.434408,0.307308,0.044592306,0.21705197,1.2268593,0.16417156,0.20833533,0.1389011,0.11269585,0.019293683,0.19360155,4.65532,5.88773,79.07007,33.41
CP1645,SS2022,0.394404,0.38116,0.364444,0.36854,0.383124,0.485812,0.546172,0.523736,0.573348,0.194444,0.107656,0.40776,0.29278,0.1377729,0.30376008,-9.587226,0.21320048,0.33045802,0.22032139,0.18852665,0.040878356,0.20376736,5.3788906,7.0105224,76.72608,33.51
CP1646,SS2022,0.3761,0.343584,0.338872,0.362848,0.371976,0.438396,0.485644,0.448732,0.515636,0.18428,0.107688,0.429688,0.311672,0.021443151,0.18467003,2.1744487,0.15733305,0.18692169,0.12462379,0.110523425,0.015996834,0.20222323,4.5557188,5.9119716,77.05202,33.51
CP1647,SS2022,0.38578,0.3645,0.36168,0.4045,0.412832,0.466004,0.510604,0.481928,0.540072,0.18664,0.107568,0.496652,0.359248,-0.018804394,0.1429335,-0.23061736,0.1620837,0.15314455,0.10210332,0.088586785,0.021214224,0.22744209,3.7968206,6.067588,62.57549,33.51
CP1648,SS2022,0.39104,0.36924,0.363676,0.377588,0.387704,0.463072,0.513316,0.484704,0.544024,0.193052,0.107768,0.420432,0.299864,0.0654464,0.231386,-0.7371766,0.1703472,0.24089876,0.16061151,0.139003,0.028785447,0.20269354,4.844967,6.364991,76.11714,33.51
CP1649,SS2022,0.39388,0.386384,0.379996,0.422172,0.429088,0.468584,0.506436,0.485776,0.529712,0.19558,0.107796,0.487456,0.351532,-0.020391276,0.13755547,1.5349299,0.144536,0.13101462,0.08734924,0.07565824,0.023706203,0.2277167,3.601932,5.828516,61.798225,34.44
CP1650,SS2022,0.40778,0.387692,0.380628,0.406656,0.416276,0.47144,0.51464,0.489688,0.541256,0.195996,0.107944,0.447476,0.320868,0.03405266,0.19535789,1.2195103,0.15128078,0.1866946,0.124472916,0.105444595,0.029274603,0.2503409,3.153267,6.3891068,49.359425,34.44
CP1651,SS2022,0.431488,0.40334,0.401056,0.450224,0.457576,0.50116,0.543336,0.49368,0.573968,0.20384,0.107956,0.519112,0.371276,-0.046430286,0.11648782,0.22214691,0.12524286,0.09454954,0.06303763,0.052511852,0.000361437,0.21983662,3.3037168,5.079096,65.04851,34.44
CP1652,SS2022,0.433156,0.427584,0.421844,0.456408,0.452028,0.507908,0.550772,0.524188,0.579116,0.20948,0.107824,0.4788,0.341084,0.030399816,0.19845168,0.47316667,0.13269682,0.13561875,0.09041873,0.09460644,0.020292852,0.22048981,3.932294,6.045519,65.05569,34.44
CP1653,SS2022,0.4278,0.406016,0.401924,0.436704,0.445168,0.493596,0.5359,0.496728,0.565424,0.207732,0.10776,0.487632,0.349464,-0.008046119,0.15586321,0.7124817,0.13022284,0.13540882,0.09027949,0.072991505,0.009549831,0.2364913,3.4625334,6.063135,57.109436,33.95
CP1654,SS2022,0.423556,0.417108,0.409288,0.4338,0.432468,0.479624,0.515644,0.493728,0.541344,0.203832,0.107884,0.45186,0.318084,0.026368113,0.19976738,-0.057544023,0.11374004,0.13183334,0.08789582,0.086110525,0.017324014,0.20355779,4.0943826,5.648913,72.46464,33.95
CP1655,SS2022,0.432236,0.41324,0.412008,0.450448,0.45746,0.500688,0.540016,0.501712,0.568996,0.208632,0.108036,0.49432,0.363044,-0.009742186,0.14135611,0.32212886,0.115986265,0.10672931,0.07115808,0.058300037,0.003860278,0.23417068,3.4770923,5.945662,58.480453,33.95
CP1656,SS2022,0.457116,0.447024,0.438072,0.47316,0.485852,0.520768,0.559744,0.525424,0.587212,0.218552,0.108008,0.523776,0.388888,-0.013868785,0.13220544,0.06256387,0.10886052,0.10051532,0.0670148,0.04744421,0.006582813,0.23939411,3.4070107,5.970148,57.099365,35.1
CP1657,SS2022,0.448672,0.440736,0.432668,0.468448,0.476036,0.509924,0.547156,0.513712,0.573348,0.21506,0.108144,0.500796,0.373404,-0.00304382,0.14088598,0.10480439,0.100505315,0.08751588,0.058347836,0.04417775,0.00447473,0.24275102,3.3895828,6.044332,56.09195,35.1
CP1658,SS2022,0.42448,0.41788,0.411556,0.4561,0.458808,0.49316,0.530364,0.499792,0.55822,0.20514,0.107888,0.514144,0.379304,-0.03486017,0.11223435,-0.13217932,0.11139058,0.07868578,0.052460495,0.04508304,0.003181871,0.251367,2.6868435,5.477762,49.050144,35.1
CP1659,SS2022,0.435348,0.417144,0.414636,0.44914,0.448404,0.479688,0.512308,0.48842,0.534976,0.207904,0.107572,0.478084,0.345052,-0.007114989,0.15081891,-0.057844248,0.09748384,0.07858728,0.05239523,0.051660687,0.010653774,0.22015709,3.217238,5.1285434,62.765457,35.1
CP1660,SS2022,0.448884,0.454508,0.447632,0.486092,0.481824,0.510976,0.545284,0.533936,0.567664,0.208216,0.10732,0.512112,0.37798,0.007966777,0.15671286,-0.2840935,0.10380277,0.084213994,0.056146152,0.05813985,0.024873482,0.24843451,2.903966,5.8323493,49.76777,35.42
CP1661,SS2022,0.440468,0.437248,0.430832,0.465844,0.469828,0.50578,0.544164,0.51946,0.572596,0.204588,0.107068,0.50632,0.371288,-0.001596636,0.15006201,0.028968222,0.11084691,0.100553185,0.06703995,0.057519633,0.013802803,0.23631607,3.3593076,5.9823747,56.155388,35.42
CP1662,SS2022,0.402812,0.402004,0.391956,0.424888,0.423432,0.458732,0.493752,0.483948,0.518152,0.190496,0.106844,0.466504,0.341428,0.009931777,0.16314359,0.18447167,0.123728395,0.11971105,0.079812974,0.08070138,0.03355908,0.22691178,3.7674539,5.9136143,63.700356,35.42
CP1663,SS2022,0.379728,0.361856,0.355124,0.383084,0.39398,0.426856,0.460668,0.433812,0.486908,0.18124,0.106552,0.456668,0.338324,-0.03460349,0.11195168,0.64492875,0.11042284,0.10871832,0.07248434,0.053227495,0.008597536,0.22163406,3.4166174,5.5526047,61.378815,35.42
CP1664,SS2022,0.401992,0.38546,0.392188,0.441216,0.444996,0.477564,0.514768,0.476712,0.539624,0.189032,0.1063,0.513252,0.379872,-0.041573513,0.10800487,0.09127872,0.10660724,0.06917729,0.046121303,0.041330855,0.003608181,0.25629827,2.4292126,5.615516,43.2814,36.5
CP1665,SS2022,0.405096,0.402624,0.404372,0.45584,0.455252,0.488284,0.526552,0.497836,0.553532,0.191968,0.106224,0.529688,0.396732,-0.037859242,0.10517382,-0.3849057,0.114474855,0.07142064,0.047616612,0.04673333,0.009582627,0.2749638,2.0094734,5.891996,34.11563,36.5
CP1666,SS2022,0.389304,0.387688,0.390604,0.438064,0.439032,0.470728,0.510244,0.484884,0.536792,0.186936,0.106204,0.518216,0.389812,-0.036180828,0.10537348,-0.64027447,0.116013855,0.08043024,0.053623322,0.051089182,0.014468755,0.2783987,2.0231024,5.8865542,34.372272,36.5
CP1667,SS2022,0.42953335,0.421,0.417825,0.45476665,0.45525835,0.4819875,0.51319165,0.48452915,0.53342085,0.2006125,0.1069,0.47717085,0.3642,-0.01081188,0.12012989,0.19777204,0.08309655,0.061555356,0.041039933,0.037654296,0.004111709,0.15100689,4.3089863,4.3486786,99.08783,36.35
CP1668,SS2022,0.40580417,0.3874125,0.37892083,0.40919167,0.40747917,0.43519165,0.46817915,0.444875,0.49324585,0.1900125,0.10682916,0.4434375,0.34392917,-0.014963638,0.109427065,0.1390262,0.09032424,0.073772624,0.049185365,0.049004726,0.011320306,0.15484639,4.248906,4.4016867,96.530594,36.35
CP1669,SS2022,0.4314875,0.4033625,0.40105,0.42975835,0.43410835,0.46791665,0.50166665,0.46822085,0.52518335,0.20410416,0.10710834,0.4656125,0.35570833,-0.011309722,0.12243023,0.79527295,0.09139044,0.087625325,0.05842158,0.0472415,0.001502315,0.329905,0.63443585,6.7930684,9.339459,36.35
CP1670,SS2022,0.43097085,0.43051665,0.4193125,0.44715415,0.44562085,0.4699,0.50095835,0.4817625,0.52351665,0.194275,0.10699584,0.4753875,0.36355417,-0.003919742,0.12936187,-0.2674608,0.07904517,0.06880261,0.045871668,0.04533217,0.015967412,0.48641524,0.61098456,6.5411477,9.340632,35.83
CP1671,SS2022,0.40869167,0.3874375,0.3771125,0.40592917,0.40914167,0.437975,0.47092915,0.43970835,0.49527915,0.19346666,0.10706666,0.45801665,0.35230833,-0.029396463,0.10078143,0.33601254,0.086045,0.07648898,0.050996706,0.04591189,0.007798118,0.27135044,2.2507053,5.7686357,39.022427,35.83
CP1672,SS2022,0.41531665,0.39912917,0.39514583,0.42892915,0.4287625,0.46,0.49662085,0.4676125,0.5226,0.19607084,0.10724166,0.4796375,0.3672125,-0.023007533,0.11169458,8.380698,0.097913176,0.08290848,0.05527646,0.053856414,0.013912573,0.17775907,4.0510222,4.551803,89.04483,35.83
CP1673,SS2022,0.45175,0.4344125,0.43247915,0.46904585,0.4672125,0.501825,0.5380875,0.51234585,0.56367085,0.209325,0.10764584,0.50574585,0.38233333,-0.00504046,0.13504677,1.4793357,0.102307364,0.089264125,0.059513748,0.058122795,0.014347621,0.14495598,4.397392,4.2953386,102.37622,35.83
CP1674,SS2022,0.43480835,0.41357915,0.40637083,0.43853335,0.43902085,0.47189585,0.50863335,0.47876665,0.53550835,0.200725,0.10745416,0.48360835,0.3659875,-0.016487882,0.12236291,-0.5410276,0.09643092,0.082957804,0.055309165,0.05257566,0.011149883,0.15751891,4.2685264,4.406021,96.87953,34.61
CP1675,SS2022,0.41099585,0.39026667,0.38597917,0.41912915,0.42335,0.45732915,0.49194165,0.46037085,0.51582085,0.1963125,0.107375,0.4617125,0.34912083,-0.012363507,0.12694724,0.5550286,0.10273643,0.08852641,0.059021987,0.052314047,0.007735482,0.20341878,3.707331,4.818719,76.97783,34.61
CP1676,SS2022,0.41695835,0.40043333,0.39404583,0.42393335,0.428125,0.46322085,0.4974375,0.4659875,0.5202125,0.1978,0.10737916,0.45569165,0.34137083,-0.003834737,0.13754441,3.3276038,0.09877552,0.092241116,0.061498724,0.052959163,0.005867632,0.20515873,3.6219695,4.870858,74.366425,34.61
CP1677,SS2022,0.43880835,0.414725,0.407825,0.43012085,0.4481625,0.4956625,0.53465835,0.49607915,0.5579625,0.21057083,0.1074375,0.45550835,0.33820833,0.029621074,0.17666456,0.39654297,0.12638815,0.15775283,0.10517732,0.072492644,0.006060766,0.32066876,1.5923009,6.228769,26.897017,33.78
CP1678,SS2022,0.43691665,0.42320415,0.413125,0.4321,0.443175,0.48819165,0.5271875,0.50211665,0.5470875,0.20511667,0.107225,0.434225,0.31855,0.06806639,0.22465687,-3.2136593,0.12389292,0.16412726,0.109427005,0.086674266,0.024961004,0.34405038,1.00251355,6.5876346,15.492079,33.78
CP1679,SS2022,0.44152915,0.42290415,0.41655,0.430025,0.44868335,0.50674585,0.54834585,0.52089165,0.58006665,0.21450833,0.10724584,0.45258335,0.31920833,0.062439814,0.23719893,-1.0318395,0.1425898,0.21233809,0.1415703,0.10447995,0.021105273,0.14151967,4.4869155,4.2552814,105.44371,33.78
CP1680,SS2022,0.40263333,0.390225,0.37731667,0.38378333,0.39715,0.46791665,0.5137625,0.4923,0.54065415,0.19324166,0.10689584,0.4091625,0.29359583,0.08759423,0.24970743,-1.1858948,0.16206424,0.24535769,0.16358481,0.13114148,0.025317803,0.13908942,5.057711,4.7683983,106.06801,33.78
CP1681,SS2022,0.37659583,0.3665375,0.35322917,0.36554583,0.37695,0.43059585,0.4697375,0.45898335,0.49554585,0.18163334,0.10673334,0.40877083,0.2940375,0.05467425,0.21937299,2.6068645,0.15222344,0.20767556,0.13846096,0.11475316,0.036032002,0.17926483,3.973431,4.642743,85.60232,33.04
CP1682,SS2022,0.4018625,0.38414167,0.37539167,0.39469167,0.41019585,0.45905835,0.49954165,0.47496665,0.5291,0.19399166,0.1065625,0.44444585,0.3230875,0.027804544,0.18876109,0.83980656,0.13909128,0.17627053,0.11752264,0.08856893,0.021365562,0.1421543,4.498875,4.2594557,105.62098,33.04
CP1683,SS2022,0.41117915,0.38725833,0.38503333,0.40684167,0.42191665,0.48069585,0.52285,0.48665,0.5509625,0.2025875,0.10633334,0.45672085,0.328175,0.023007859,0.18968809,0.76884234,0.1408621,0.18278544,0.12186663,0.09276869,0.010226484,0.14009225,5.064804,4.764482,106.30332,33.04
CP1684,SS2022,0.4039875,0.39630833,0.39046667,0.39612917,0.41758335,0.48612085,0.52967085,0.51367085,0.55634165,0.19920834,0.10619584,0.4306125,0.30390417,0.08439698,0.25517735,1.351827,0.16593738,0.26115745,0.17411852,0.13173547,0.033511184,0.14594498,5.0809697,4.886957,103.975204,33.04
CP1685,SS2022,0.41934165,0.40374167,0.3962375,0.43094165,0.43131665,0.46263335,0.49595415,0.46814585,0.5179,0.19919584,0.10642084,0.4628125,0.35086667,-0.013068964,0.12056643,0.48030674,0.09198758,0.07221698,0.04814804,0.047106247,0.007846141,0.17503607,4.1234385,4.524797,91.15716,33.74
CP1686,SS2022,0.42370835,0.40459167,0.392675,0.4122375,0.41592085,0.4559125,0.49113335,0.46335835,0.51359585,0.1995375,0.10635834,0.43675835,0.32684583,0.017807707,0.1598951,0.50316477,0.09641399,0.11398967,0.07599919,0.067843944,0.011400349,0.18621986,3.8738955,4.697635,82.46921,33.74
CP1687,SS2022,0.39824167,0.38609167,0.37072083,0.3724875,0.38141667,0.44289585,0.48212085,0.46257915,0.50402915,0.19065416,0.10644166,0.38594583,0.28122917,0.09399575,0.2512885,-2.0182304,0.1368858,0.22388446,0.14926988,0.1260941,0.024166226,0.16966656,5.0580205,5.379801,94.105354,33.74
CP1688,SS2022,0.39234167,0.3698125,0.35742083,0.36810417,0.37654167,0.41322085,0.44634165,0.42260835,0.47093335,0.18540834,0.10629584,0.3920125,0.28542083,0.023812348,0.18060298,-1.6412243,0.09549392,0.13326824,0.08885331,0.070384584,0.013517652,0.13914163,4.4922476,4.236661,106.032875,33.64
CP1689,SS2022,0.37530833,0.35770417,0.3457625,0.35648333,0.35675417,0.3904875,0.42364165,0.4063375,0.44393335,0.17913334,0.10624584,0.37500833,0.28028333,0.030630447,0.1723754,-1.8483555,0.085499786,0.114254855,0.07617644,0.071846135,0.020286081,0.13322218,4.563943,4.1892767,108.94362,33.64
CP1690,SS2022,0.37954583,0.35525833,0.348625,0.35929583,0.37601667,0.41846665,0.45400415,0.42379585,0.47469585,0.18260834,0.10635416,0.4036125,0.29505,0.018735245,0.17276056,0.014176394,0.10960248,0.15719071,0.10480298,0.070269115,0.006190333,0.13177313,4.577073,4.1746964,109.63851,33.64
CP1691,SS2022,0.38319167,0.36651667,0.36382083,0.40714583,0.40004583,0.4361,0.47062085,0.447975,0.4950625,0.18151666,0.10638334,0.45067915,0.3372375,-0.01149389,0.13081041,0.619707,0.11245618,0.08087565,0.05392075,0.06493506,0.019102495,0.13978691,4.490351,4.2423706,105.84539,33.64
CP1692,SS2022,0.37489167,0.36546667,0.3580375,0.38975417,0.394875,0.43895415,0.479175,0.45122085,0.50907085,0.18388334,0.10655,0.45595835,0.32912083,-0.022094565,0.1388082,0.38948977,0.1319186,0.13508007,0.09006018,0.080110535,0.020273643,0.21720697,3.9134897,5.688378,68.79827,34.21
CP1693,SS2022,0.40583333,0.380825,0.3806125,0.4255375,0.42995,0.46652085,0.5058375,0.46514165,0.53367085,0.19330834,0.10686666,0.49360415,0.37885417,-0.042139195,0.0878302,0.6618918,0.10966647,0.0749326,0.04995836,0.04308271,-0.000131619,0.22283596,3.245062,5.122357,63.357876,34.21
CP1694,SS2022,0.3992375,0.38382917,0.38527083,0.42785835,0.43447085,0.48356665,0.5248625,0.49754585,0.55378335,0.1916625,0.10717084,0.49702915,0.36085,-0.00823132,0.14941828,0.14098325,0.14353465,0.13226414,0.088181846,0.07722636,0.017012468,0.21223816,3.7524143,5.66897,66.260315,34.21
CP1695,SS2022,0.4378,0.4199375,0.4141,0.44519585,0.45020835,0.52032085,0.571675,0.51910415,0.59955,0.20962083,0.107525,0.47665,0.34647083,0.035422087,0.19627742,-0.9872019,0.14179847,0.15985057,0.10657497,0.10199937,0.004969045,0.20058237,4.225436,5.6250772,75.11108,34.21
